NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Gasconade County, Missouri",14746,14458,1423,29,073
"Macon County, Missouri",15254,14948,2247,29,121
"Pemiscot County, Missouri",17031,16720,4672,29,155
"Shannon County, Missouri",8246,8102,2312,29,203
"Douglas County, Missouri",13374,13178,2824,29,067
"Henry County, Missouri",21765,21408,4609,29,083
"Lawrence County, Missouri",38133,37400,6303,29,109
"Chouteau County, Montana",5789,5733,1086,30,015
"Lincoln County, Montana",19358,19166,3552,30,053
"Treasure County, Montana",777,777,124,30,103
"Sweet Grass County, Montana",3653,3618,287,30,097
"Prairie County, Montana",1342,1309,146,30,079
"Glacier County, Montana",13699,13397,4467,30,035
"Golden Valley County, Montana",724,724,105,30,037
"Stillwater County, Montana",9410,9367,599,30,095
"Granite County, Montana",3269,3211,263,30,039
"Madison County, Montana",8218,8125,860,30,057
"Sheridan County, Montana",3574,3524,386,30,091
"Big Horn County, Montana",13376,13187,3454,30,003
"Garfield County, Montana",1141,1141,60,30,033
"Lewis and Clark County, Montana",67077,65548,7366,30,049
"Missoula County, Montana",115983,112980,16787,30,063
"Cascade County, Montana",81746,79553,10178,30,013
"Powell County, Montana",6861,5237,666,30,077
"Gallatin County, Montana",104729,101101,12023,30,031
"Beaverhead County, Montana",9393,8938,1421,30,001
"Musselshell County, Montana",4807,4726,898,30,065
"Sheridan County, Nebraska",5234,5182,934,31,161
"Nuckolls County, Nebraska",4275,4185,509,31,129
"Frontier County, Nebraska",2609,2490,257,31,063
"Douglas County, Nebraska",554992,542375,68984,31,055
"Chase County, Nebraska",3734,3656,308,31,029
"Arthur County, Nebraska",418,418,43,31,005
"Franklin County, Nebraska",3006,2934,406,31,061
"Jefferson County, Nebraska",7188,7073,846,31,095
"Loup County, Nebraska",585,585,48,31,115
"Phelps County, Nebraska",9120,8816,773,31,137
"Scotts Bluff County, Nebraska",36255,35279,4731,31,157
"Kimball County, Nebraska",3667,3608,341,31,105
"Merrick County, Nebraska",7803,7627,806,31,121
"Burt County, Nebraska",6528,6425,751,31,021
"Cuming County, Nebraska",8991,8824,615,31,039
"Grant County, Nebraska",718,689,137,31,075
"Hayes County, Nebraska",943,943,117,31,085
"Cedar County, Nebraska",8523,8336,759,31,027
"Johnson County, Nebraska",5197,4117,386,31,097
"Garfield County, Nebraska",1975,1921,145,31,071
"Pawnee County, Nebraska",2676,2637,412,31,133
"Wheeler County, Nebraska",822,822,76,31,183
"York County, Nebraska",13799,12790,1298,31,185
"Colfax County, Nebraska",10760,10421,1291,31,037
"Logan County, Nebraska",886,878,69,31,113
"Polk County, Nebraska",5255,5165,405,31,143
"Brown County, Nebraska",2988,2935,446,31,017
"Lander County, Nevada",5746,5703,851,32,015
"Eureka County, Nevada",1830,1825,141,32,011
"Mercer County, New Jersey",368762,352651,40026,34,021
"Somerset County, New Jersey",330176,326701,15319,34,035
"Atlantic County, New Jersey",268539,262851,37471,34,001
"Middlesex County, New Jersey",826698,796219,67432,34,023
"Cape May County, New Jersey",93705,91511,10140,34,009
"Union County, New Jersey",553066,546615,53602,34,039
"Hunterdon County, New Jersey",125051,120984,5828,34,019
"Los Alamos County, New Mexico",18356,18266,959,35,028
"Valencia County, New Mexico",75956,74127,14422,35,061
"Bernalillo County, New Mexico",677692,669414,116628,35,001
"De Baca County, New Mexico",2060,2029,340,35,011
"Hidalgo County, New Mexico",4371,4267,1199,35,023
"Sandoval County, New Mexico",140769,139601,19895,35,043
"Curry County, New Mexico",50199,49118,10119,35,009
"Harding County, New Mexico",459,459,84,35,021
"San Juan County, New Mexico",127455,125375,26707,35,045
"Chaves County, New Mexico",65459,63555,13111,35,005
"Union County, New Mexico",4175,3517,496,35,059
"Roosevelt County, New Mexico",19117,17948,4601,35,041
"Bronx County, New York",1437872,1402787,407528,36,005
"Fulton County, New York",53743,52533,8119,36,035
"Rensselaer County, New York",159431,153674,18459,36,083
"Dutchess County, New York",293894,277367,25335,36,027
"Herkimer County, New York",62505,61401,8951,36,043
"St. Lawrence County, New York",109558,97507,17248,36,089
"Warren County, New York",64480,63421,6656,36,113
"Monroe County, New York",744248,720016,106115,36,055
"Ulster County, New York",179303,171441,23840,36,111
"Livingston County, New York",63907,57624,7850,36,051
"Greene County, New York",47617,44465,5921,36,039
"Allegany County, New York",47025,41985,7146,36,003
"Cattaraugus County, New York",77686,75149,12411,36,009
"Schenectady County, New York",154883,150814,17200,36,093
"Yates County, New York",25009,23813,2719,36,123
"Haywood County, North Carolina",60433,59656,8304,37,087
"Alleghany County, North Carolina",10973,10850,2673,37,005
"Cleveland County, North Carolina",97159,95262,19262,37,045
"Granville County, North Carolina",58874,56091,7781,37,077
"Hoke County, North Carolina",53239,51554,10823,37,093
"Iredell County, North Carolina",172525,170787,20230,37,097
"Pitt County, North Carolina",177372,170510,40737,37,147
"Cherokee County, North Carolina",27668,27293,4516,37,039
"Wilkes County, North Carolina",68460,67389,13423,37,193
"Alexander County, North Carolina",37119,35748,5333,37,003
"Carteret County, North Carolina",68920,67559,7831,37,031
"Pasquotank County, North Carolina",39479,37045,5981,37,139
"Swain County, North Carolina",14254,14061,2436,37,173
"Anson County, North Carolina",25306,23469,4647,37,007
"Franklin County, North Carolina",64902,63272,9093,37,069
"Macon County, North Carolina",34410,34140,5679,37,113
"Transylvania County, North Carolina",33513,32469,4776,37,175
"Columbus County, North Carolina",56293,53198,12666,37,047
"Montgomery County, North Carolina",27338,26248,5178,37,123
"Richmond County, North Carolina",45189,43638,10503,37,153
"Surry County, North Carolina",72099,71076,11978,37,171
"Buncombe County, North Carolina",254474,248033,30609,37,021
"Cabarrus County, North Carolina",201448,199612,21822,37,025
"Davidson County, North Carolina",164664,162196,25064,37,057
"Hertford County, North Carolina",24153,21932,5125,37,091
"Pender County, North Carolina",59020,57752,8709,37,141
"Watauga County, North Carolina",54117,48369,13155,37,189
"Tyrrell County, North Carolina",4119,3425,863,37,177
"Traill County, North Dakota",8019,7613,504,38,097
"Dickey County, North Dakota",4970,4726,252,38,021
"Ward County, North Dakota",69034,66989,6065,38,101
"McHenry County, North Dakota",5927,5841,504,38,049
"Benson County, North Dakota",6886,6836,2376,38,005
"Renville County, North Dakota",2495,2437,114,38,075
"Burleigh County, North Dakota",93737,90461,7534,38,015
"Oliver County, North Dakota",1837,1831,165,38,065
"Ramsey County, North Dakota",11557,11108,1290,38,071
"Griggs County, North Dakota",2266,2168,175,38,039
"Sheridan County, North Dakota",1405,1389,195,38,083
"Wells County, North Dakota",4055,3980,264,38,103
"Mahoning County, Ohio",231064,223948,39441,39,099
"Scioto County, Ohio",76377,72649,17132,39,145
"Meigs County, Ohio",23160,22924,5130,39,105
"Pike County, Ohio",28214,27843,5395,39,131
"Hamilton County, Ohio",812037,794226,128930,39,061
"Erie County, Ohio",75136,73963,8858,39,043
"Lawrence County, Ohio",60622,59685,11082,39,087
"Tuscarawas County, Ohio",92526,91069,11990,39,157
"Brown County, Ohio",43679,42893,6818,39,015
"Licking County, Ohio",172293,167957,19101,39,089
"Carroll County, Ohio",27578,27158,3549,39,019
"Clermont County, Ohio",203216,201463,19204,39,025
"Highland County, Ohio",43007,42337,8836,39,071
"Portage County, Ohio",162644,155187,20346,39,133
"Belmont County, Ohio",68472,64451,8738,39,013
"Perry County, Ohio",35985,35582,6907,39,127
"Bandera County, Texas",21763,21524,3219,48,019
"Robertson County, Texas",16890,16681,2094,48,395
"Taylor County, Texas",136348,130211,20272,48,441
"Trinity County, Texas",14569,14416,2328,48,455
"Cochran County, Texas",2904,2871,685,48,079
"Comal County, Texas",135097,133912,10997,48,091
"Houston County, Texas",22955,19696,4872,48,225
"Potter County, Texas",120899,113740,22887,48,375
"Scurry County, Texas",17239,15401,2149,48,415
"Crane County, Texas",4839,4687,357,48,103
"Stonewall County, Texas",1385,1325,175,48,433
"Brown County, Texas",37834,35996,5217,48,049
"Bee County, Texas",32691,24910,5403,48,025
"McCulloch County, Texas",8098,7866,1266,48,307
"Lee County, Texas",16952,16487,2335,48,287
"Ellis County, Texas",168838,166593,15481,48,139
"Kerr County, Texas",51365,49789,6601,48,265
"Falls County, Texas",17299,15521,3955,48,145
"Montgomery County, Iowa",10155,9929,1601,19,137
"Mahaska County, Iowa",22208,21563,3110,19,123
"Buchanan County, Iowa",21125,20812,1969,19,019
"Decatur County, Iowa",8044,7272,1426,19,053
"Jackson County, Kansas",13318,13092,1305,20,085
"Logan County, Kansas",2810,2774,210,20,109
"Wyandotte County, Kansas",164345,162507,32629,20,209
"Clay County, Kansas",8142,7992,614,20,027
"Saline County, Kansas",54977,53525,6555,20,169
"Wabaunsee County, Kansas",6888,6759,385,20,197
"Mitchell County, Kansas",6222,5961,972,20,123
"Atchison County, Kansas",16363,15022,2643,20,005
"Finney County, Kansas",36957,36377,5370,20,055
"Leavenworth County, Kansas",80042,74258,6643,20,103
"Stanton County, Kansas",2063,2034,298,20,187
"Meade County, Kansas",4261,4139,503,20,119
"Pratt County, Kansas",9582,9178,1065,20,151
"Anderson County, Kansas",7852,7676,1068,20,003
"Geary County, Kansas",34895,33889,4127,20,061
"Ford County, Kansas",34484,33780,4875,20,057
"Marshall County, Kansas",9798,9590,904,20,117
"Cheyenne County, Kansas",2677,2627,249,20,023
"Cowley County, Kansas",35591,33388,5074,20,035
"Franklin County, Kansas",25563,24858,2564,20,059
"Jewell County, Kansas",2916,2850,453,20,089
"Rice County, Kansas",9762,9028,1527,20,159
"Chase County, Kansas",2645,2553,321,20,017
"Wichita County, Kansas",2143,2113,92,20,203
"Norton County, Kansas",5486,4648,588,20,137
"Barton County, Kansas",26791,26245,4395,20,009
"Edwards County, Kansas",2925,2830,240,20,047
"Rush County, Kansas",3102,3029,298,20,165
"Marion County, Kansas",12032,11250,1047,20,115
"Ottawa County, Kansas",5902,5790,604,20,143
"Barber County, Kansas",4733,4669,729,20,007
"Dickinson County, Kansas",19004,18583,2314,20,041
"Trimble County, Kentucky",8637,8410,1595,21,223
"Hickman County, Kentucky",4568,4396,678,21,105
"Nelson County, Kentucky",45388,44907,4899,21,179
"Grant County, Kentucky",24915,24324,4419,21,081
"Logan County, Kentucky",26849,26507,4580,21,141
"Pendleton County, Kentucky",14520,14378,2532,21,191
"Spencer County, Kentucky",18246,18051,1523,21,215
"Bath County, Kentucky",12268,12134,2552,21,011
"Boyle County, Kentucky",29913,26707,3833,21,021
"Harlan County, Kentucky",27134,26393,9563,21,095
"Lincoln County, Kentucky",24458,23896,5752,21,137
"Monroe County, Kentucky",10634,10494,2546,21,171
"Union County, Kentucky",14802,14374,3196,21,225
"Calloway County, Kentucky",38776,35029,8004,21,035
"Daviess County, Kentucky",99937,97141,15624,21,059
"Pulaski County, Kentucky",64145,62931,14859,21,199
"Henderson County, Kentucky",46137,44956,8365,21,101
"Knott County, Kentucky",15513,14772,4910,21,119
"Muhlenberg County, Kentucky",31081,30380,5280,21,177
"Adair County, Kentucky",19241,17890,3866,21,001
"Cumberland County, Kentucky",6713,6609,1423,21,057
"Lee County, Kentucky",6751,6212,2084,21,129
"Lewis County, Kentucky",13490,13256,3725,21,135
"Woodford County, Kentucky",26097,25704,3647,21,239
"Jessamine County, Kentucky",52422,50392,8912,21,113
"Letcher County, Kentucky",22676,22409,7269,21,133
"McCracken County, Kentucky",65284,63629,10050,21,145
"Whitley County, Kentucky",36089,34080,8858,21,235
"Floyd County, Kentucky",36926,36265,11491,21,071
"McCreary County, Kentucky",17635,16081,6027,21,147
"Metcalfe County, Kentucky",10004,9881,2343,21,169
"Rowan County, Kentucky",24499,21490,5585,21,205
"Clark County, Kentucky",35872,35297,5513,21,049
"Carroll County, Kentucky",10711,10352,2657,21,041
"Estill County, Kentucky",14313,14176,4635,21,065
"Greenup County, Kentucky",35765,35245,5590,21,089
"Carter County, Kentucky",27290,26447,6861,21,043
"Lafourche Parish, Louisiana",98214,95864,15036,22,057
"Jefferson Davis Parish, Louisiana",31467,30929,6002,22,053
"West Feliciana Parish, Louisiana",15377,12078,1776,22,125
"Beauregard Parish, Louisiana",36769,36363,6244,22,011
"Evangeline Parish, Louisiana",33636,31993,8807,22,039
"Lincoln Parish, Louisiana",47356,44169,13118,22,061
"Webster Parish, Louisiana",39631,38662,10170,22,119
"Iberville Parish, Louisiana",32956,29594,5338,22,047
"Morehouse Parish, Louisiana",25992,25157,7162,22,067
"Terrebonne Parish, Louisiana",112587,110492,23833,22,109
"Claiborne Parish, Louisiana",16153,14077,4290,22,027
"Avoyelles Parish, Louisiana",40882,37305,8955,22,009
"Pointe Coupee Parish, Louisiana",22158,21851,3992,22,077
"Vernon Parish, Louisiana",51007,48645,8344,22,115
"Sabine Parish, Louisiana",24088,23667,4610,22,085
"LaSalle Parish, Louisiana",14949,13521,2975,22,059
"Lincoln County, Maine",34067,33501,4019,23,015
"Piscataquis County, Maine",16887,16517,3179,23,021
"Washington County, Maine",31694,30616,5657,23,029
"Sagadahoc County, Maine",35277,35039,3420,23,023
"Kennebec County, Maine",121545,117730,15626,23,011
"Hancock County, Maine",54541,53095,5950,23,009
"Somerset County, Maryland",25737,19564,3996,24,039
"Allegany County, Maryland",71977,64198,10558,24,001
"Prince George's County, Maryland",906202,885967,78590,24,033
"Frederick County, Maryland",248472,243547,17341,24,021
"Kent County, Maryland",19593,17956,2210,24,029
"Worcester County, Massachusetts",822280,794423,82745,25,027
"Chippewa County, Michigan",37834,33902,6267,26,033
"Oakland County, Michigan",1250843,1240022,106773,26,125
"Muskegon County, Michigan",173043,165967,28384,26,121
"Lapeer County, Michigan",88202,86437,8697,26,087
"Sanilac County, Michigan",41376,40813,6382,26,151
"Ontonagon County, Michigan",5968,5893,901,26,131
"Alcona County, Michigan",10364,10213,1631,26,001
"Kalkaska County, Michigan",17463,17318,2946,26,079
"Ingham County, Michigan",289564,270980,54559,26,065
"Ogemaw County, Michigan",20928,20488,3455,26,129
"Wexford County, Michigan",33111,32711,5325,26,165
"Dickinson County, Michigan",25570,25110,3345,26,043
"Menominee County, Michigan",23234,22833,2918,26,109
"Missaukee County, Michigan",15006,14828,2309,26,113
"Van Buren County, Michigan",75272,74369,11499,26,159
"Barry County, Michigan",60057,59100,5120,26,015
"Benzie County, Michigan",17552,17320,1643,26,019
"Schoolcraft County, Michigan",8069,7932,1624,26,153
"Grand Traverse County, Michigan",91746,89527,9033,26,055
"Genesee County, Michigan",409361,404588,80183,26,049
"Livingston County, Michigan",188482,187041,10489,26,093
"Manistee County, Michigan",24444,23122,2973,26,101
"Gladwin County, Michigan",25289,25007,4547,26,051
"Lawrence County, Arkansas",16669,16068,2846,05,075
"Conway County, Arkansas",20906,20694,3772,05,029
"Arkansas County, Arkansas",18124,17786,3563,05,001
"Lonoke County, Arkansas",72206,71410,8733,05,085
"Merced County, California",269075,262972,59660,06,047
"Modoc County, California",8938,8656,1435,06,049
"Inyo County, California",18085,17606,1792,06,027
"Stanislaus County, California",539301,534234,86066,06,099
"Tehama County, California",63373,62534,13464,06,103
"San Benito County, California",59416,59095,5459,06,069
"El Dorado County, California",186661,185012,16537,06,017
"San Francisco County, California",870044,856426,92979,06,075
"Tulare County, California",460477,454844,115786,06,107
"Nevada County, California",99092,98014,11169,06,057
"Madera County, California",155013,146576,30549,06,039
"Trinity County, California",12862,12628,2491,06,105
"San Bernardino County, California",2135413,2075424,359080,06,071
"Placer County, California",380077,376614,30293,06,061
"Solano County, California",438530,428057,44427,06,095
"Colusa County, California",21464,21274,2929,06,011
"Kings County, California",150075,134853,28084,06,031
"Fresno County, California",978130,961820,232067,06,019
"Ventura County, California",848112,836489,80058,06,111
"Weld County, Colorado",295123,288048,30574,08,123
"Custer County, Colorado",4640,4591,703,08,027
"Douglas County, Colorado",328614,327318,11333,08,035
"La Plata County, Colorado",55101,53190,4609,08,067
"Rio Grande County, Colorado",11351,11052,1890,08,105
"Bent County, Colorado",5809,3985,912,08,011
"San Juan County, Colorado",544,544,25,08,111
"Logan County, Colorado",21689,20756,3117,08,075
"Teller County, Colorado",24113,23899,1980,08,119
"Elbert County, Colorado",25162,25002,1110,08,039
"Lincoln County, Colorado",5548,3537,475,08,073
"Alamosa County, Colorado",16444,15327,3635,08,003
"Fremont County, Colorado",47002,36230,5547,08,043
"Montrose County, Colorado",41268,40853,6812,08,085
"Saguache County, Colorado",6468,6444,1139,08,109
"Hinsdale County, Colorado",878,878,114,08,053
"Grand County, Colorado",15066,14983,1691,08,049
"Otero County, Colorado",18325,17874,4421,08,089
"Litchfield County, Connecticut",183031,180907,12650,09,005
"New London County, Connecticut",268881,256892,26140,09,011
"Wakulla County, Florida",31877,28375,3272,12,129
"Fairfield County, Connecticut",944348,926505,81751,09,001
"Kent County, Delaware",174822,169188,22968,10,001
"Hillsborough County, Florida",1378883,1358009,207962,12,057
"Gulf County, Florida",16055,13644,1900,12,045
"Osceola County, Florida",338619,336288,54789,12,097
"Walton County, Florida",65858,63730,9361,12,131
"Jefferson County, Florida",14105,11772,1662,12,065
"Hardee County, Florida",27228,25381,6775,12,049
"Okeechobee County, Florida",40572,37407,8495,12,093
"Gilchrist County, Florida",17615,16203,2906,12,041
"Alachua County, Florida",263148,248131,54072,12,001
"Charlotte County, Florida",176954,173303,19252,12,015
"Martin County, Florida",157581,154551,16212,12,085
"Sarasota County, Florida",412144,406586,39255,12,115
"Citrus County, Florida",143087,140408,23437,12,017
"Santa Rosa County, Florida",170442,163722,16119,12,113
"Broward County, Florida",1909151,1892224,255214,12,011
"Monroe County, Florida",76325,74863,8855,12,087
"Whitfield County, Georgia",103849,102515,18229,13,313
"Troup County, Georgia",69774,67998,13932,13,285
"Harris County, Georgia",33590,33018,2261,13,145
"Worth County, Georgia",20656,20455,4253,13,321
"Evans County, Georgia",10727,10204,2782,13,109
"Webster County, Georgia",2613,2608,660,13,307
"Glascock County, Georgia",3009,2926,536,13,125
"Chatham County, Georgia",287049,274052,43183,13,051
"Lanier County, Georgia",10366,9981,2377,13,173
"Madison County, Georgia",28900,28620,4990,13,195
"Hart County, Georgia",25631,24681,4295,13,147
"McIntosh County, Georgia",14120,13923,2777,13,191
"Putnam County, Georgia",21503,21237,3396,13,237
"Warren County, Georgia",5346,5271,1387,13,301
"Bryan County, Georgia",35885,35649,5020,13,029
"Camden County, Georgia",52714,50749,6546,13,039
"Early County, Georgia",10348,10185,2938,13,099
"Coffee County, Georgia",42961,39068,8703,13,069
"Gilmer County, Georgia",29922,29660,4842,13,123
"Wilkes County, Georgia",9884,9769,2334,13,317
"Gordon County, Georgia",56790,56084,11232,13,129
"Cherokee County, Georgia",241910,239920,19423,13,057
"Lee County, Georgia",29348,28308,3907,13,177
"Greene County, Georgia",16976,16786,3736,13,133
"Cook County, Georgia",17184,16985,4080,13,075
"Fulton County, Georgia",1021902,989542,149412,13,121
"Lumpkin County, Georgia",31951,30533,5249,13,187
"Miller County, Georgia",5836,5658,1301,13,201
"Oconee County, Georgia",37017,36773,2165,13,219
"Henry County, Georgia",221307,219729,22810,13,151
"Long County, Georgia",18156,17942,3587,13,183
"Stephens County, Georgia",25676,24786,4007,13,257
"Upson County, Georgia",26216,25599,5702,13,293
"Peach County, Georgia",26966,25064,5392,13,225
"Pierce County, Georgia",19164,19016,4120,13,229
"Screven County, Georgia",13990,13617,3043,13,251
"Banks County, Georgia",18510,18493,2478,13,011
"Clay County, Georgia",3001,2946,1211,13,061
"DeKalb County, Georgia",743187,728896,120880,13,089
"Jackson County, Georgia",65755,65060,7168,13,157
"Lincoln County, Georgia",7799,7728,1506,13,181
"Appling County, Georgia",18454,17992,4191,13,001
"Pulaski County, Georgia",11295,9712,2512,13,235
"Towns County, Georgia",11417,10558,1672,13,281
"Turner County, Georgia",7962,7593,2677,13,287
"Power County, Idaho",7713,7649,731,16,077
"Oneida County, Idaho",4326,4295,559,16,071
"Lincoln County, Idaho",5321,5266,708,16,063
"Franklin County, Idaho",13279,13237,1558,16,041
"Jerome County, Idaho",23431,22975,4136,16,053
"Minidoka County, Idaho",20615,20387,3926,16,067
"Blaine County, Idaho",21994,21955,3077,16,013
"Boundary County, Idaho",11549,11394,1909,16,021
"Gooding County, Idaho",15169,15044,2395,16,047
"Bear Lake County, Idaho",5962,5883,997,16,007
"Bonneville County, Idaho",112397,111017,13432,16,019
"Clearwater County, Idaho",8640,7684,1031,16,035
"Lemhi County, Idaho",7798,7669,1003,16,059
"Bonner County, Idaho",42711,42105,6200,16,017
"Custer County, Idaho",4141,4099,843,16,037
"Madison County, Idaho",38705,38194,11636,16,065
"Teton County, Idaho",11080,11065,679,16,081
"Honolulu County, Hawaii",987638,955689,83359,15,003
"Vermilion County, Illinois",78407,75190,14728,17,183
"Clark County, Illinois",15836,15551,1960,17,023
"Effingham County, Illinois",34174,33555,3901,17,049
"Hamilton County, Illinois",8221,8131,771,17,065
"Johnson County, Illinois",12602,10306,1211,17,087
"Livingston County, Illinois",36324,33902,4680,17,105
"Tazewell County, Illinois",133852,130679,11205,17,179
"Warren County, Illinois",17338,16158,2010,17,187
"Madison County, Illinois",265670,259628,35625,17,119
"Mercer County, Illinois",15693,15458,1762,17,131
"Alexander County, Illinois",6532,6440,1946,17,003
"Randolph County, Illinois",32546,28386,3663,17,157
"Macon County, Illinois",106512,102956,16645,17,115
"Wayne County, Illinois",16487,16386,2303,17,191
"Franklin County, Illinois",39127,38334,7517,17,055
"McDonough County, Illinois",30875,27248,5993,17,109
"Moultrie County, Illinois",14703,14416,1321,17,139
"Pope County, Illinois",4249,4078,537,17,151
"Shelby County, Illinois",21832,21617,2423,17,173
"Champaign County, Illinois",209448,193809,40411,17,019
"Ford County, Illinois",13398,12992,2048,17,053
"Kendall County, Illinois",124626,124009,6598,17,093
"Marion County, Illinois",38084,37027,6630,17,121
"Mason County, Illinois",13778,13517,2080,17,125
"Starke County, Indiana",22941,22866,3232,18,149
"Greene County, Indiana",32295,31787,4466,18,055
"Wayne County, Indiana",66613,63818,10422,18,177
"Dubois County, Indiana",42418,41468,4561,18,037
"Hancock County, Indiana",73830,73021,5200,18,059
"Ohio County, Indiana",5887,5768,350,18,115
"Parke County, Indiana",16996,15478,2280,18,121
"Benton County, Indiana",8667,8566,1381,18,007
"Putnam County, Indiana",37559,32117,3968,18,133
"Washington County, Indiana",27827,27518,3601,18,175
"Henry County, Indiana",48483,44944,6902,18,065
"Madison County, Indiana",129505,123045,21162,18,095
"Pike County, Indiana",12411,12135,1392,18,125
"Steuben County, Indiana",34474,32821,3613,18,151
"Miami County, Indiana",35901,33521,5498,18,103
"Wells County, Indiana",27947,27287,2584,18,179
"Delaware County, Indiana",115616,108558,23360,18,035
"Jefferson County, Indiana",32237,29610,4410,18,077
"Newton County, Indiana",14018,13779,1852,18,111
"St. Joseph County, Indiana",269240,257404,40492,18,141
"Switzerland County, Indiana",10628,10505,2112,18,155
"Carroll County, Indiana",19994,19806,2012,18,015
"Huntington County, Indiana",36378,34789,3556,18,069
"White County, Indiana",24217,23859,2069,18,181
"Jay County, Indiana",20993,20648,3482,18,075
"Clark County, Indiana",115702,113745,11328,18,019
"Jefferson County, Iowa",18077,16901,2396,19,101
"Allamakee County, Iowa",13880,13539,1285,19,005
"Dallas County, Iowa",84002,83487,4900,19,049
"Butler County, Iowa",14735,14448,1355,19,023
"Fremont County, Iowa",6968,6777,643,19,071
"Taylor County, Iowa",6201,6069,630,19,173
"Worth County, Iowa",7489,7317,684,19,195
"Adams County, Iowa",3726,3662,420,19,003
"Chickasaw County, Iowa",12099,11914,885,19,037
"Dickinson County, Iowa",17056,16785,1341,19,059
"Johnson County, Iowa",147001,138866,24728,19,103
"Tama County, Iowa",17136,16608,2003,19,171
"Franklin County, Iowa",10245,10078,1289,19,069
"Carroll County, Iowa",20344,19953,1759,19,027
"Floyd County, Iowa",15858,15619,2455,19,067
"Louisa County, Iowa",11223,11074,1231,19,115
"Lyon County, Iowa",11769,11601,567,19,119
"Shelby County, Iowa",11694,11470,996,19,165
"Henry County, Iowa",19926,18413,1988,19,087
"Page County, Iowa",15363,14383,1667,19,145
"Pottawattamie County, Iowa",93503,91005,10058,19,155
"Clayton County, Iowa",17672,17332,1564,19,043
"Buena Vista County, Iowa",20260,19217,2507,19,021
"Guthrie County, Iowa",10674,10555,1175,19,077
"Humboldt County, Iowa",9566,9412,1103,19,091
"Washington County, Iowa",22143,21749,2021,19,183
