NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Smith County, Mississippi",16425,16323,3690,28,129
"Stone County, Mississippi",17657,16649,3028,28,131
"Sunflower County, Mississippi",29230,24763,8594,28,133
"Tallahatchie County, Mississippi",15262,12530,4038,28,135
"Tate County, Mississippi",28580,27059,4719,28,137
"Tippah County, Mississippi",22095,21665,5066,28,139
"Tishomingo County, Mississippi",19573,19269,3548,28,141
"Tunica County, Mississippi",10716,10462,3169,28,143
"Union County, Mississippi",27175,26849,6583,28,145
"Walthall County, Mississippi",15405,15247,4094,28,147
"Warren County, Mississippi",48419,47772,10977,28,149
"Washington County, Mississippi",51010,50123,18778,28,151
"Wayne County, Mississippi",20754,20510,5914,28,153
"Webster County, Mississippi",10162,9969,2456,28,155
"Wilkinson County, Mississippi",9778,8766,2045,28,157
"Winston County, Mississippi",19160,18661,4953,28,159
"Yalobusha County, Mississippi",12647,12443,2460,28,161
"Yazoo County, Mississippi",28220,24782,8491,28,163
"Adair County, Missouri",25542,22188,5477,29,001
"Andrew County, Missouri",17205,16701,1250,29,003
"Atchison County, Missouri",5664,5443,557,29,005
"Audrain County, Missouri",25617,23748,3873,29,007
"Barry County, Missouri",35680,35111,6320,29,009
"Barton County, Missouri",12428,12285,2388,29,011
"Bates County, Missouri",17003,16604,2820,29,013
"Benton County, Missouri",19021,18755,3483,29,015
"Bollinger County, Missouri",12389,12261,2366,29,017
"Boone County, Missouri",163266,153665,29909,29,019
"Buchanan County, Missouri",89162,85044,14014,29,021
"Butler County, Missouri",42792,41537,8546,29,023
"Caldwell County, Missouri",9302,9103,1360,29,025
"Callaway County, Missouri",44157,40549,4754,29,027
"Camden County, Missouri",43731,43251,5992,29,029
"Cape Girardeau County, Missouri",75690,71964,11431,29,031
"Carroll County, Missouri",9279,9105,1193,29,033
"Carter County, Missouri",6225,6187,1681,29,035
"Cass County, Missouri",99394,98008,8218,29,037
"Cedar County, Missouri",13941,13510,2725,29,039
"Chariton County, Missouri",7759,7536,1194,29,041
"Christian County, Missouri",77474,76593,7729,29,043
"Clark County, Missouri",7082,6934,1152,29,045
"Clay County, Missouri",222048,219242,18303,29,047
"Clinton County, Missouri",20687,20118,1963,29,049
"Cole County, Missouri",75813,71918,8370,29,051
"Cooper County, Missouri",17542,15832,2811,29,053
"Crawford County, Missouri",24753,24253,4607,29,055
"Dade County, Missouri",7811,7688,1562,29,057
"Dallas County, Missouri",16825,16578,3454,29,059
"Daviess County, Missouri",8341,8200,1171,29,061
"DeKalb County, Missouri",12878,9514,787,29,063
"Dent County, Missouri",15595,15256,2967,29,065
"Douglas County, Missouri",13690,13434,3235,29,067
"Dunklin County, Missouri",31970,31047,7905,29,069
"Franklin County, Missouri",101440,100228,12899,29,071
"Gasconade County, Missouri",15160,14772,2005,29,073
"Gentry County, Missouri",6773,6556,1159,29,075
"Greene County, Missouri",275671,262762,46971,29,077
"Grundy County, Missouri",10256,9950,1257,29,079
"Harrison County, Missouri",8901,8705,1224,29,081
"Henry County, Missouri",22234,21716,3723,29,083
"Hickory County, Missouri",9554,9460,1652,29,085
"Holt County, Missouri",4840,4682,686,29,087
"Howard County, Missouri",10160,9471,1523,29,089
"Howell County, Missouri",40330,39661,8187,29,091
"Iron County, Missouri",10563,10107,2587,29,093
"Jackson County, Missouri",672784,661689,112611,29,095
"Jasper County, Missouri",116493,113476,21501,29,097
"Jefferson County, Missouri",218628,216497,22785,29,099
"Johnson County, Missouri",52964,48689,8075,29,101
"Knox County, Missouri",4111,4049,924,29,103
"Laclede County, Missouri",35507,34995,6478,29,105
"Lafayette County, Missouri",33278,32546,3268,29,107
"Lawrence County, Missouri",38559,37803,6589,29,109
"Lewis County, Missouri",10203,9448,1440,29,111
"Lincoln County, Missouri",52637,51987,7109,29,113
"Linn County, Missouri",12668,12486,1678,29,115
"Livingston County, Missouri",15068,13798,2499,29,117
"McDonald County, Missouri",22970,22820,4966,29,119
"Macon County, Missouri",15532,15099,2161,29,121
"Madison County, Missouri",12334,12075,2251,29,123
"Maries County, Missouri",9140,9023,1286,29,125
"Marion County, Missouri",28703,27205,4207,29,127
"Mercer County, Missouri",3763,3714,615,29,129
"Miller County, Missouri",24822,24434,4707,29,131
"Mississippi County, Missouri",14231,13287,3046,29,133
"Moniteau County, Missouri",15587,14128,1577,29,135
"Monroe County, Missouri",8876,8701,1239,29,137
"Montgomery County, Missouri",12181,11709,2019,29,139
"Morgan County, Missouri",20479,20112,4144,29,141
"New Madrid County, Missouri",18780,18364,4026,29,143
"Newton County, Missouri",58314,57164,8513,29,145
"Nodaway County, Missouri",23305,20391,5691,29,147
"Oregon County, Missouri",10885,10705,2789,29,149
"Osage County, Missouri",13857,13686,1357,29,151
"Ozark County, Missouri",9672,9595,1764,29,153
"Pemiscot County, Missouri",18288,18012,5326,29,155
"Perry County, Missouri",18986,18598,2320,29,157
"Pettis County, Missouri",42044,41307,7119,29,159
"Phelps County, Missouri",44825,41645,7830,29,161
"Pike County, Missouri",18574,16249,2354,29,163
"Platte County, Missouri",89567,88663,6498,29,165
"Polk County, Missouri",31035,29899,6695,29,167
"Pulaski County, Missouri",51620,42145,5893,29,169
"Putnam County, Missouri",4976,4876,944,29,171
"Ralls County, Missouri",10198,9998,1037,29,173
"Randolph County, Missouri",25388,23087,4209,29,175
"Ray County, Missouri",23422,22952,2402,29,177
"Reynolds County, Missouri",6682,6450,1614,29,179
"Ripley County, Missouri",14070,13961,3797,29,181
"St. Charles County, Missouri",360695,355354,19345,29,183
"St. Clair County, Missouri",9693,9489,1940,29,185
"Ste. Genevieve County, Missouri",18066,17692,1891,29,186
"St. Francois County, Missouri",65246,57130,10483,29,187
"St. Louis County, Missouri",999147,979653,103338,29,189
"Saline County, Missouri",23232,21609,4119,29,195
"Schuyler County, Missouri",4397,4329,1092,29,197
"Scotland County, Missouri",4843,4676,882,29,199
"Scott County, Missouri",39192,38601,7059,29,201
"Shannon County, Missouri",8407,8314,1776,29,203
"Shelby County, Missouri",6328,6136,1076,29,205
"Stoddard County, Missouri",29902,29292,4580,29,207
"Stone County, Missouri",31968,31500,5997,29,209
"Sullivan County, Missouri",6667,6530,1152,29,211
"Taney County, Missouri",51596,49891,8468,29,213
"Texas County, Missouri",25840,24007,4924,29,215
"Vernon County, Missouri",20958,20039,4344,29,217
"Warren County, Missouri",32440,32043,4608,29,219
"Washington County, Missouri",25120,24012,5679,29,221
"Wayne County, Missouri",13444,13243,3001,29,223
"Webster County, Missouri",36183,35335,5849,29,225
"Worth County, Missouri",2146,2075,277,29,227
"Wright County, Missouri",18732,18260,4858,29,229
"St. Louis city, Missouri",318527,308767,83505,29,510
"Beaverhead County, Montana",9228,8653,1081,30,001
"Big Horn County, Montana",12872,12623,3379,30,003
"Blaine County, Montana",6514,6425,1740,30,005
"Broadwater County, Montana",5575,5492,453,30,007
"Carbon County, Montana",10057,9876,1083,30,009
"Carter County, Montana",1276,1255,177,30,011
"Cascade County, Montana",81248,79296,11808,30,013
"Chouteau County, Montana",5811,5693,1060,30,015
"Custer County, Montana",11706,11322,1723,30,017
"Daniels County, Montana",1734,1701,195,30,019
"Dawson County, Montana",9022,8489,1225,30,021
"Deer Lodge County, Montana",9277,8963,2228,30,023
"Fallon County, Montana",3051,2990,262,30,025
"Fergus County, Montana",11507,11203,1473,30,027
"Flathead County, Montana",90967,89912,11230,30,029
"Windham County, Vermont",44310,42958,4498,50,025
"Windsor County, Vermont",56607,55556,5829,50,027
"Accomack County, Virginia",33454,33012,6678,51,001
"Albemarle County, Virginia",99484,93607,8321,51,003
"Alleghany County, Virginia",16297,15980,1671,51,005
"Amelia County, Virginia",12674,12579,1272,51,007
"Amherst County, Virginia",32301,31151,3637,51,009
"Appomattox County, Virginia",14952,14768,2425,51,011
"Arlington County, Virginia",209077,206123,14935,51,013
"Augusta County, Virginia",73662,69815,6476,51,015
"Bath County, Virginia",4713,4654,648,51,017
"Bedford County, Virginia",68750,68377,6017,51,019
"Bland County, Virginia",6827,5989,851,51,021
"Botetourt County, Virginia",33074,32663,2184,51,023
"Brunswick County, Virginia",17372,14894,3950,51,025
"Buchanan County, Virginia",24071,22983,5756,51,027
"Buckingham County, Virginia",17071,12770,3148,51,029
"Campbell County, Virginia",54797,54251,7365,51,031
"Caroline County, Virginia",28510,27242,2737,51,033
"Carroll County, Virginia",29989,29842,5633,51,035
"Charles City County, Virginia",7226,7200,824,51,036
"Charlotte County, Virginia",12546,12358,2058,51,037
"Chesterfield County, Virginia",316895,311911,19926,51,041
"Clarke County, Virginia",14143,13823,1091,51,043
"Craig County, Virginia",5186,5150,427,51,045
"Culpeper County, Virginia",46894,45069,3784,51,047
"Cumberland County, Virginia",9951,9925,1433,51,049
"Dickenson County, Virginia",15877,15695,3202,51,051
"Dinwiddie County, Virginia",27926,27383,3523,51,053
"Essex County, Virginia",11130,11004,1399,51,057
"Fairfax County, Virginia",1083770,1074652,59822,51,059
"Fauquier County, Virginia",65495,65014,3436,51,061
"Floyd County, Virginia",15268,15198,1940,51,063
"Fluvanna County, Virginia",25749,24439,1632,51,065
"Franklin County, Virginia",56012,54545,7828,51,067
"Frederick County, Virginia",78397,77092,5654,51,069
"Giles County, Virginia",17149,16957,2396,51,071
"Gloucester County, Virginia",36821,36526,3321,51,073
"Goochland County, Virginia",21496,18797,924,51,075
"Grayson County, Virginia",15535,15331,2881,51,077
"Greene County, Virginia",18453,18286,1487,51,079
"Greensville County, Virginia",12127,8533,1811,51,081
"Halifax County, Virginia",36140,35320,7179,51,083
"Hanover County, Virginia",99964,97516,4926,51,085
"Henrico County, Virginia",307576,303681,31804,51,087
"Henry County, Virginia",53971,53377,9332,51,089
"Highland County, Virginia",2317,2313,249,51,091
"Isle of Wight County, Virginia",35240,35045,3697,51,093
"James City County, Virginia",66939,66110,5760,51,095
"King and Queen County, Virginia",6968,6968,564,51,097
"King George County, Virginia",23739,23295,1302,51,099
"King William County, Virginia",15861,15778,1238,51,101
"Lancaster County, Virginia",11371,11017,1103,51,103
"Lee County, Virginia",25528,23942,5776,51,105
"Loudoun County, Virginia",314980,313393,11055,51,107
"Louisa County, Virginia",33083,32934,3276,51,109
"Lunenburg County, Virginia",12838,11327,2537,51,111
"Madison County, Virginia",13270,13015,1660,51,113
"Mathews County, Virginia",8965,8851,765,51,115
"Mecklenburg County, Virginia",32548,30858,6515,51,117
"Middlesex County, Virginia",10855,10534,859,51,119
"Montgomery County, Virginia",94179,83615,20376,51,121
"Nelson County, Virginia",15000,14767,1694,51,125
"New Kent County, Virginia",18460,17905,1058,51,127
"Northampton County, Virginia",12408,12134,2723,51,131
"Northumberland County, Virginia",12389,12359,1144,51,133
"Nottoway County, Virginia",15875,14943,2512,51,135
"Orange County, Virginia",33625,33039,3653,51,137
"Page County, Virginia",24038,23783,3520,51,139
"Patrick County, Virginia",18513,18285,3098,51,141
"Pittsylvania County, Virginia",63318,62214,9449,51,143
"Powhatan County, Virginia",28003,24220,1079,51,145
"Prince Edward County, Virginia",23017,18197,3591,51,147
"Prince George County, Virginia",36013,30960,1872,51,149
"Prince William County, Virginia",404011,398313,24811,51,153
"Pulaski County, Virginia",34869,33783,4953,51,155
"Rappahannock County, Virginia",7440,7374,782,51,157
"Richmond County, Virginia",9234,7496,1055,51,159
"Roanoke County, Virginia",92432,90416,5642,51,161
"Rockbridge County, Virginia",22357,22121,2659,51,163
"Rockingham County, Virginia",76353,74730,7973,51,165
"Russell County, Virginia",28773,28514,5805,51,167
"Scott County, Virginia",23061,22692,4373,51,169
"Shenandoah County, Virginia",42076,41551,5056,51,171
"Smyth County, Virginia",32103,31423,6338,51,173
"Southampton County, Virginia",18576,17188,2977,51,175
"Spotsylvania County, Virginia",122854,122080,9653,51,177
"Stafford County, Virginia",129446,125826,6122,51,179
"Surry County, Virginia",6988,6988,629,51,181
"Sussex County, Virginia",12095,9541,1461,51,183
"Tazewell County, Virginia",44846,43622,7878,51,185
"Warren County, Virginia",37567,36824,3602,51,187
"Washington County, Virginia",54691,53157,6593,51,191
"Westmoreland County, Virginia",17468,17355,2301,51,193
"Wise County, Virginia",41361,38478,9274,51,195
"Wythe County, Virginia",29203,28533,3981,51,197
"York County, Virginia",65503,64159,3454,51,199
"Alexandria city, Virginia",140337,138832,11102,51,510
"Bedford city, Virginia",6103,5865,1243,51,515
"Bristol city, Virginia",17747,17263,3873,51,520
"Buena Vista city, Virginia",6679,6266,1247,51,530
"Charlottesville city, Virginia",43223,40126,10946,51,540
"Chesapeake city, Virginia",223233,217332,18002,51,550
"Colonial Heights city, Virginia",17426,17193,1251,51,570
"Covington city, Virginia",5903,5839,1241,51,580
"Danville city, Virginia",43185,41701,10888,51,590
"Emporia city, Virginia",5825,5582,1841,51,595
"Fairfax city, Virginia",22712,22183,1332,51,600
"Falls Church city, Virginia",12300,12284,506,51,610
"Franklin city, Virginia",8531,8394,1944,51,620
"Fredericksburg city, Virginia",24932,22435,3852,51,630
"Galax city, Virginia",6942,6702,1895,51,640
"Hampton city, Virginia",137471,132490,19474,51,650
"Harrisonburg city, Virginia",49043,41302,14467,51,660
"Hopewell city, Virginia",22501,21834,4323,51,670
"Lexington city, Virginia",6990,3623,829,51,678
"Lynchburg city, Virginia",75657,67005,16313,51,680
"Manassas city, Virginia",37943,37790,4792,51,683
"Manassas Park city, Virginia",14409,14409,783,51,685
"Martinsville city, Virginia",13854,13360,3735,51,690
"Newport News city, Virginia",180831,173092,25090,51,700
"Norfolk city, Virginia",243056,221827,40416,51,710
"Norton city, Virginia",3971,3927,808,51,720
"Petersburg city, Virginia",32226,31539,7840,51,730
"Poquoson city, Virginia",12110,12019,492,51,735
"Portsmouth city, Virginia",95786,91472,16002,51,740
"Radford city, Virginia",16511,13388,4716,51,750
"Richmond city, Virginia",205348,195465,52260,51,760
"Roanoke city, Virginia",96742,94783,19961,51,770
"Salem city, Virginia",24792,22992,2867,51,775
"Staunton city, Virginia",23906,22499,3444,51,790
"Suffolk city, Virginia",84216,83167,9670,51,800
"Virginia Beach city, Virginia",439528,428179,31634,51,810
"Waynesboro city, Virginia",21030,20809,3816,51,820
"Williamsburg city, Virginia",14207,9410,1730,51,830
"Winchester city, Virginia",26330,25303,5166,51,840
"Adams County, Washington",18575,18304,4230,53,001
"Asotin County, Washington",21658,21277,2915,53,003
"Benton County, Washington",175424,173254,22414,53,005
"Chelan County, Washington",72431,71482,9174,53,007
"Clallam County, Washington",71411,69886,9401,53,009
"Clark County, Washington",426984,422871,50549,53,011
"Columbia County, Washington",4001,3930,518,53,013
"Cowlitz County, Washington",102138,100661,18047,53,015
"Douglas County, Washington",38369,38067,6284,53,017
"Ferry County, Washington",7584,7480,1530,53,019
"Franklin County, Washington",78680,77065,16536,53,021
"Garfield County, Washington",2246,2198,213,53,023
"Grant County, Washington",88885,87715,17614,53,025
"Grays Harbor County, Washington",72272,69175,12863,53,027
"Island County, Washington",78707,77001,6776,53,029
"Jefferson County, Washington",29802,29049,3981,53,031
"King County, Washington",1940777,1912058,207946,53,033
"Kitsap County, Washington",251400,244277,25312,53,035
"Kittitas County, Washington",40954,38642,8421,53,037
"Klickitat County, Washington",20421,20243,3865,53,039
"Lewis County, Washington",75399,74192,10310,53,041
"Lincoln County, Washington",10536,10415,1495,53,043
"Mason County, Washington",60545,58570,10175,53,045
"Okanogan County, Washington",40959,40297,8295,53,047
"Pacific County, Washington",20945,20679,3750,53,049
"Pend Oreille County, Washington",12976,12840,2846,53,051
"Pierce County, Washington",798528,778518,92759,53,053
"San Juan County, Washington",15740,15569,1748,53,055
"Skagit County, Washington",117087,115797,14534,53,057
"Skamania County, Washington",11053,10957,1357,53,059
"Snohomish County, Washington",714443,704503,69028,53,061
"Spokane County, Washington",470375,456297,67587,53,063
"Stevens County, Washington",43498,42852,7106,53,065
"Thurston County, Washington",252410,248966,27528,53,067
"Wahkiakum County, Washington",4003,3892,622,53,069
"Walla Walla County, Washington",58643,53910,9580,53,071
"Whatcom County, Washington",201404,196375,30946,53,073
"Whitman County, Washington",44997,38950,12574,53,075
"Yakima County, Washington",242454,238168,53131,53,077
"Barbour County, West Virginia",16472,16017,2741,54,001
"Berkeley County, West Virginia",104410,102919,13057,54,003
"Boone County, West Virginia",24617,24433,4964,54,005
"Braxton County, West Virginia",14531,13812,2794,54,007
"Brooke County, West Virginia",24021,23012,2932,54,009
"Cabell County, West Virginia",96240,92921,19775,54,011
"Calhoun County, West Virginia",7613,7564,1694,54,013
"Clay County, West Virginia",9432,9333,2453,54,015
"Doddridge County, West Virginia",8147,7755,1655,54,017
"Fayette County, West Virginia",46000,43854,8702,54,019
"Gilmer County, West Virginia",8623,6374,1743,54,021
"Grant County, West Virginia",11929,11813,1650,54,023
"Greenbrier County, West Virginia",35572,34871,6778,54,025
"Hampshire County, West Virginia",23791,23256,4231,54,027
"Hancock County, West Virginia",30594,30176,5245,54,029
"Hardy County, West Virginia",13912,13807,2165,54,031
"Harrison County, West Virginia",68959,67909,12601,54,033
"Jackson County, West Virginia",29206,28742,5123,54,035
"Jefferson County, West Virginia",53545,52258,5808,54,037
"Kanawha County, West Virginia",192572,189672,26978,54,039
"Lewis County, West Virginia",16389,16235,3622,54,041
"Lincoln County, West Virginia",21714,21605,5801,54,043
"Logan County, West Virginia",36508,35771,7437,54,045
"McDowell County, West Virginia",21966,21511,7199,54,047
"Marion County, West Virginia",56460,55215,9619,54,049
"Marshall County, West Virginia",32993,32359,5312,54,051
"Mason County, West Virginia",27242,26466,4576,54,053
"Mercer County, West Virginia",62251,60766,12425,54,055
"Mineral County, West Virginia",28049,27322,4221,54,057
"Mingo County, West Virginia",26660,26450,6064,54,059
"Monongalia County, West Virginia",96417,89085,20135,54,061
"Monroe County, West Virginia",13528,13434,1783,54,063
"Morgan County, West Virginia",17507,17363,2594,54,065
"Nicholas County, West Virginia",26201,25968,4992,54,067
"Ohio County, West Virginia",44307,42047,6466,54,069
"Pendleton County, West Virginia",7666,7479,1138,54,071
"Pleasants County, West Virginia",7630,7135,1111,54,073
"Pocahontas County, West Virginia",8750,8356,1557,54,075
"Preston County, West Virginia",33471,31024,4015,54,077
"Putnam County, West Virginia",55660,55193,5574,54,079
"Raleigh County, West Virginia",78852,75259,13154,54,081
"Randolph County, West Virginia",29361,27321,4394,54,083
"Ritchie County, West Virginia",10391,10251,2085,54,085
"Roane County, West Virginia",14884,14567,3639,54,087
"Summers County, West Virginia",13813,12622,2687,54,089
"Taylor County, West Virginia",16889,16270,2902,54,091
"Tucker County, West Virginia",7109,6983,1220,54,093
"Tyler County, West Virginia",9188,9097,1654,54,095
"Upshur County, West Virginia",24210,22766,3867,54,097
"Wayne County, West Virginia",42273,41990,8014,54,099
"Webster County, West Virginia",9158,9057,2332,54,101
"Wetzel County, West Virginia",16526,16389,2861,54,103
"Wirt County, West Virginia",5769,5760,904,54,105
"Wood County, West Virginia",86835,85216,13615,54,107
"Wyoming County, West Virginia",23668,23435,4468,54,109
"Adams County, Wisconsin",20898,19399,2249,55,001
"Ashland County, Wisconsin",16113,15344,2781,55,003
"Barron County, Wisconsin",45882,45224,5790,55,005
"Bayfield County, Wisconsin",15078,14864,2031,55,007
"Brown County, Wisconsin",248526,240769,26343,55,009
"Buffalo County, Wisconsin",13544,13325,1517,55,011
"Burnett County, Wisconsin",15528,15303,2843,55,013
"Calumet County, Wisconsin",48960,48553,2720,55,015
"Chippewa County, Wisconsin",62362,60307,6614,55,017
"Clark County, Wisconsin",34610,34026,5256,55,019
"Columbia County, Wisconsin",56596,54837,4952,55,021
"Crawford County, Wisconsin",16677,15861,1959,55,023
"Dane County, Wisconsin",490379,476182,58533,55,025
"Dodge County, Wisconsin",88741,82941,6909,55,027
"Door County, Wisconsin",27872,27338,3120,55,029
"Douglas County, Wisconsin",43963,42453,5746,55,031
"Dunn County, Wisconsin",43788,40371,6586,55,033
"Eau Claire County, Wisconsin",98952,94160,14754,55,035
"Florence County, Wisconsin",4486,4429,592,55,037
"Fond du Lac County, Wisconsin",101577,98273,9469,55,039
"Forest County, Wisconsin",9361,9116,1457,55,041
"Grant County, Wisconsin",51055,47034,7341,55,043
"Green County, Wisconsin",36800,36354,3439,55,045
"Green Lake County, Wisconsin",19064,18808,1922,55,047
"Iowa County, Wisconsin",23712,23452,2008,55,049
"Iron County, Wisconsin",5978,5842,957,55,051
"Jackson County, Wisconsin",20436,18963,3121,55,053
"Jefferson County, Wisconsin",83751,80845,8074,55,055
"Juneau County, Wisconsin",26701,25989,3405,55,057
"Kenosha County, Wisconsin",166373,162217,19766,55,059
"Kewaunee County, Wisconsin",20600,20319,1801,55,061
"La Crosse County, Wisconsin",114718,109597,15051,55,063
"Lafayette County, Wisconsin",16836,16638,1916,55,065
"Langlade County, Wisconsin",19951,19595,2590,55,067
"Lincoln County, Wisconsin",28710,27966,2935,55,069
"Manitowoc County, Wisconsin",81266,80019,7260,55,071
"Marathon County, Wisconsin",134041,132118,13693,55,073
"Marinette County, Wisconsin",41704,40521,5289,55,075
"Marquette County, Wisconsin",15366,15188,2101,55,077
"Menominee County, Wisconsin",4274,4211,978,55,078
"Milwaukee County, Wisconsin",946584,925495,193070,55,079
"Monroe County, Wisconsin",44714,43917,6575,55,081
"Oconto County, Wisconsin",37632,37247,4073,55,083
"Oneida County, Wisconsin",36029,35176,3800,55,085
"Outagamie County, Wisconsin",176777,173810,14997,55,087
"Ozaukee County, Wisconsin",86429,85368,3926,55,089
"Pepin County, Wisconsin",7458,7320,769,55,091
"Pierce County, Wisconsin",40842,38224,4725,55,093
"Polk County, Wisconsin",44094,43477,4595,55,095
"Portage County, Wisconsin",70027,66452,8945,55,097
"Price County, Wisconsin",14141,13841,1961,55,099
"Racine County, Wisconsin",195024,189952,23892,55,101
"Richland County, Wisconsin",18020,17714,1975,55,103
"Rock County, Wisconsin",160356,156574,21214,55,105
"Rusk County, Wisconsin",14670,14345,2530,55,107
"St. Croix County, Wisconsin",84363,83451,6222,55,109
"Sauk County, Wisconsin",61953,61049,5928,55,111
"Sawyer County, Wisconsin",16580,16246,3169,55,113
"Shawano County, Wisconsin",41820,40898,4663,55,115
"Sheboygan County, Wisconsin",115377,111808,9805,55,117
"Taylor County, Wisconsin",20631,20321,2759,55,119
"Trempealeau County, Wisconsin",28853,28272,3382,55,121
"Vernon County, Wisconsin",29827,29379,4480,55,123
"Vilas County, Wisconsin",21489,21170,2973,55,125
"Walworth County, Wisconsin",102310,99271,12674,55,127
"Washburn County, Wisconsin",15893,15571,2015,55,129
"Washington County, Wisconsin",131840,130657,7035,55,131
"Waukesha County, Wisconsin",389740,384673,19145,55,133
"Waupaca County, Wisconsin",52377,50659,5344,55,135
"Waushara County, Wisconsin",24565,23262,2857,55,137
"Winnebago County, Wisconsin",166984,157593,18067,55,139
"Wood County, Wisconsin",74591,73582,7399,55,141
"Albany County, Wyoming",36186,33613,8797,56,001
"Big Horn County, Wyoming",11636,11434,1144,56,003
"Campbell County, Wyoming",45840,45218,3023,56,005
"Carbon County, Wyoming",15781,14647,1664,56,007
"Converse County, Wyoming",13779,13660,1127,56,009
"Crook County, Wyoming",7036,6955,596,56,011
"Fremont County, Wyoming",40103,39201,5955,56,013
"Goshen County, Wyoming",13277,12533,2294,56,015
"Hot Springs County, Wyoming",4791,4652,568,56,017
"Johnson County, Wyoming",8564,8445,673,56,019
"Laramie County, Wyoming",91719,89838,9299,56,021
"Lincoln County, Wyoming",17960,17842,1271,56,023
"Natrona County, Wyoming",75876,74180,6888,56,025
"Niobrara County, Wyoming",2478,2260,361,56,027
"Park County, Wyoming",28203,27464,2554,56,029
"Platte County, Wyoming",8677,8565,1142,56,031
"Sheridan County, Wyoming",29097,28283,2443,56,033
"Sublette County, Wyoming",10065,10015,479,56,035
"Sweetwater County, Wyoming",43890,43204,4261,56,037
"Teton County, Wyoming",21326,21235,1637,56,039
"Uinta County, Wyoming",20942,20721,2568,56,041
"Washakie County, Wyoming",8425,8259,948,56,043
"Weston County, Wyoming",7152,6825,944,56,045
"Adjuntas Municipio, Puerto Rico",19458,19289,10850,72,001
"Aguada Municipio, Puerto Rico",41876,41852,23348,72,003
"Aguadilla Municipio, Puerto Rico",60714,59369,29837,72,005
"Aguas Buenas Municipio, Puerto Rico",28573,28433,16294,72,007
"Aibonito Municipio, Puerto Rico",25823,25609,12527,72,009
"Arecibo Municipio, Puerto Rico",96176,94639,44565,72,013
"Arroyo Municipio, Puerto Rico",19542,19519,10377,72,015
"Barceloneta Municipio, Puerto Rico",24815,24799,13277,72,017
"Barranquitas Municipio, Puerto Rico",30322,30111,17076,72,019
"Cabo Rojo Municipio, Puerto Rico",50866,50805,25023,72,023
"Caguas Municipio, Puerto Rico",142549,141780,51944,72,025
"Camuy Municipio, Puerto Rico",35085,35021,16874,72,027
"Carolina Municipio, Puerto Rico",176157,175416,51240,72,031
"Cayey Municipio, Puerto Rico",48008,47902,18470,72,035
"Ceiba Municipio, Puerto Rico",13726,13669,5600,72,037
"Ciales Municipio, Puerto Rico",18712,18671,11561,72,039
"Cidra Municipio, Puerto Rico",43414,43183,16604,72,041
"Coamo Municipio, Puerto Rico",40577,40354,21440,72,043
"Corozal Municipio, Puerto Rico",37074,36853,19787,72,047
"Culebra Municipio, Puerto Rico",1535,1535,877,72,049
"Dorado Municipio, Puerto Rico",38179,38049,13757,72,051
"Fajardo Municipio, Puerto Rico",36857,36540,15343,72,053
"Florida Municipio, Puerto Rico",12657,12646,7047,72,054
"Colleton County, South Carolina",38665,38211,8270,45,029
"Darlington County, South Carolina",68500,67272,15008,45,031
"Dillon County, South Carolina",31733,31071,10184,45,033
"Dorchester County, South Carolina",136836,134707,15314,45,035
"Edgefield County, South Carolina",26763,24019,4759,45,037
"Fairfield County, South Carolina",23804,23422,5443,45,039
"Florence County, South Carolina",136714,133359,26565,45,041
"Georgetown County, South Carolina",60285,59706,12005,45,043
"Greenville County, South Carolina",452931,441014,66910,45,045
"Greenwood County, South Carolina",69531,67194,13909,45,047
"Hampton County, South Carolina",20987,19551,4829,45,049
"Horry County, South Carolina",270943,267481,48091,45,051
"Jasper County, South Carolina",24792,23742,5312,45,053
"Kershaw County, South Carolina",61583,61074,9862,45,055
"Lancaster County, South Carolina",76364,74958,15581,45,057
"Laurens County, South Carolina",66623,64388,12889,45,059
"Lee County, South Carolina",19160,17420,4799,45,061
"Lexington County, South Carolina",262424,259710,32171,45,063
"McCormick County, South Carolina",10140,8798,1244,45,065
"Marion County, South Carolina",33038,32673,8243,45,067
"Marlboro County, South Carolina",28750,25340,7398,45,069
"Newberry County, South Carolina",37432,36330,6080,45,071
"Oconee County, South Carolina",74038,73191,14038,45,073
"Orangeburg County, South Carolina",92229,88491,21678,45,075
"Pickens County, South Carolina",119167,110778,20369,45,077
"Richland County, South Carolina",384596,355366,58340,45,079
"Saluda County, South Carolina",19758,19542,3545,45,081
"Spartanburg County, South Carolina",284540,277080,47169,45,083
"Sumter County, South Carolina",107279,104184,18938,45,085
"Union County, South Carolina",28804,28404,6096,45,087
"Williamsburg County, South Carolina",34361,32414,9698,45,089
"York County, South Carolina",226576,222081,29294,45,091
"Aurora County, South Dakota",2726,2615,218,46,003
"Beadle County, South Dakota",17372,16979,2156,46,005
"Bennett County, South Dakota",3432,3364,1227,46,007
"Bon Homme County, South Dakota",7041,5809,707,46,009
"Brookings County, South Dakota",31973,28490,5127,46,011
"Brown County, South Dakota",36562,35195,3386,46,013
"Brule County, South Dakota",5236,5027,656,46,015
"Buffalo County, South Dakota",1950,1948,649,46,017
"Butte County, South Dakota",10122,9922,1349,46,019
"Campbell County, South Dakota",1419,1407,186,46,021
"Charles Mix County, South Dakota",9127,8843,2166,46,023
"Clark County, South Dakota",3653,3585,543,46,025
"Clay County, South Dakota",13966,11487,2901,46,027
